usuarioId,peliculaId,puntuacion,fecha,comentario
321,3,3,2022-08-01,Veniam doloribus voluptatibus sequi vel voluptas quam architecto consequuntur.
321,85,4,2023-01-05,Quo minus consequatur consequuntur illum.
321,76,3,2023-01-11,Minima voluptates reprehenderit commodi fugit.
321,140,2,2023-12-06,Occaecati quaerat repudiandae culpa impedit quisquam porro ipsa dolores magni et.
321,148,5,2024-05-26,Non architecto sed ipsa accusamus doloribus dolorem neque architecto nemo dolorem.
322,135,1,2024-06-09,Voluptate consequuntur tempore corrupti suscipit rem.
322,121,3,2024-11-22,Tenetur cupiditate suscipit dolores nesciunt non numquam eum similique.
322,85,5,2024-12-17,Est tenetur impedit ducimus error maxime.
322,67,2,2024-04-18,Reiciendis quia inventore provident molestiae magni sit.
322,18,5,2024-08-11,Asperiores quos dolore aliquid ducimus.
322,2,2,2023-04-21,Provident ad natus laboriosam sapiente et expedita perferendis quos animi.
322,30,2,2024-07-09,Praesentium cumque laboriosam laboriosam non cupiditate explicabo atque.
322,157,2,2022-04-19,Accusamus quas veritatis veritatis iusto blanditiis.
322,35,2,2024-10-04,Suscipit vitae hic ad corporis eum.
323,49,3,2024-05-02,Asperiores recusandae cupiditate eum omnis nihil veritatis.
323,17,5,2023-12-12,Quo quam voluptas recusandae deserunt rerum voluptate sequi et.
323,27,3,2024-04-01,Architecto vitae repellendus ducimus iste placeat asperiores laboriosam.
323,161,5,2022-12-05,Voluptates vitae itaque dolor minus corrupti.
323,20,2,2022-12-27,Hic officiis sint aut cum veniam eos sed.
323,54,5,2024-12-07,Dignissimos recusandae molestiae facere vero adipisci.
323,179,4,2023-10-10,Praesentium neque cumque dolorum odit consequuntur iure vitae saepe cupiditate.
323,4,5,2024-12-13,Aliquam iusto quaerat minima assumenda.
323,125,2,2023-11-04,Dolorem incidunt explicabo ullam molestias corrupti a consequatur aperiam.
323,139,4,2022-12-10,Sapiente mollitia consequuntur iusto repudiandae architecto placeat cum nostrum.
324,54,5,2024-09-11,Quis distinctio hic architecto numquam quas explicabo at quae.
324,191,4,2023-11-24,Vero suscipit adipisci beatae.
324,5,4,2023-05-14,Porro quisquam quae consectetur soluta dignissimos aliquid.
325,58,4,2022-12-22,In voluptatum consequatur dolores alias quia.
325,113,5,2022-04-25,Doloremque provident deleniti earum consequuntur reprehenderit earum voluptatum ex dignissimos.
325,21,1,2024-01-01,Voluptatem quisquam consequuntur vero adipisci.
325,191,2,2022-09-15,Beatae impedit id commodi saepe quos nostrum saepe iusto perspiciatis.
325,47,3,2022-02-16,Dolorum similique ducimus eius.
325,138,4,2023-11-10,Aperiam accusantium aut hic neque a placeat.
325,163,1,2024-07-27,Enim quasi mollitia aut quas atque illum.
325,89,1,2024-05-01,Neque impedit possimus maiores nesciunt eos.
325,194,3,2024-01-07,Facere et accusantium non rem nostrum.
325,95,3,2024-07-31,Atque quaerat deserunt ex cum ex cum doloribus cum.
326,156,3,2022-11-30,Vel eveniet saepe deserunt iste ipsam esse expedita earum animi.
326,3,1,2024-12-30,Libero illo vel quia perspiciatis nisi aliquid.
326,77,2,2022-01-22,Assumenda totam quod repellendus eum.
326,72,3,2023-05-05,Rerum iure provident mollitia debitis aliquam assumenda ipsum minus.
326,172,1,2024-05-13,Voluptas accusantium tenetur facere.
326,68,1,2023-10-24,Tempora magni provident nihil blanditiis molestiae architecto suscipit sapiente repudiandae.
326,111,1,2023-05-17,Debitis voluptatibus dolore vero eveniet porro.
326,128,1,2023-05-10,Optio facilis sunt aliquid qui explicabo illum.
326,59,3,2024-02-09,Ipsam nobis voluptatem at perspiciatis quos voluptatibus reiciendis.
326,54,5,2024-05-18,Accusantium esse ex illum consequuntur soluta eveniet.
326,48,1,2022-06-05,Assumenda harum mollitia voluptatem sed.
326,183,3,2024-01-20,Necessitatibus tenetur aliquam quidem soluta omnis vitae delectus quod dicta.
326,46,2,2023-02-09,Nisi fugiat ab maiores earum inventore quibusdam consectetur magni neque.
326,160,4,2024-07-10,Nesciunt quam ab voluptates libero hic autem blanditiis doloribus saepe.
327,94,4,2023-12-03,Quidem laboriosam sunt sapiente consectetur autem temporibus eveniet hic aliquid.
327,156,4,2022-10-02,Distinctio perspiciatis quibusdam sunt perspiciatis sunt corporis.
327,111,3,2022-08-23,Quasi vitae natus nostrum id officiis molestias quisquam.
327,169,2,2022-06-02,Voluptas iusto possimus amet tenetur necessitatibus officia.
327,179,1,2024-12-20,Dolores nesciunt nulla voluptatem sed velit officiis error eius.
327,149,1,2024-03-18,Placeat odit dolorum reiciendis eius sed aliquam illo temporibus.
327,127,4,2022-03-24,Quia consequatur odit unde eligendi doloremque.
327,146,5,2024-08-06,Rerum voluptatibus autem hic vel quasi dolorum neque ullam.
327,157,3,2022-10-17,Ullam maiores veritatis odio similique qui.
328,73,1,2022-02-15,Repellat provident nemo inventore magni et magni dolore perferendis.
328,3,5,2022-12-04,Impedit voluptates mollitia fugiat minima voluptatum dolor esse.
328,180,4,2022-05-06,Laborum veritatis distinctio voluptatum officiis.
328,52,5,2023-10-28,Rem saepe iure harum sunt.
328,112,2,2022-08-22,Et ad occaecati laudantium modi harum.
329,182,4,2024-05-25,Corrupti deserunt quae eum accusamus temporibus.
329,94,1,2023-05-05,Neque nobis consectetur mollitia placeat aliquam deleniti assumenda.
329,122,1,2022-11-05,Ut placeat hic deserunt itaque et.
329,52,3,2022-03-22,Repellat eligendi ipsum ea porro deleniti voluptas doloribus.
329,55,5,2022-03-12,Laborum eos recusandae ex alias doloribus explicabo fuga possimus.
329,154,1,2022-04-14,Totam corrupti aliquam beatae dolorum.
329,197,3,2024-02-17,In est vel recusandae natus reiciendis.
329,111,2,2022-03-15,Beatae cum mollitia dolorum optio at odio labore.
330,114,5,2022-06-24,Sapiente eveniet ipsa illo.
330,60,1,2024-09-08,Cumque corrupti voluptatem officiis omnis odio.
330,195,2,2022-08-18,Harum eligendi nam explicabo perferendis vel fuga eum.
330,103,4,2023-06-24,Neque amet voluptas distinctio ex ab libero quisquam.
330,126,4,2022-06-06,Reiciendis est recusandae doloremque consequatur illum voluptates nemo nobis ea.
331,182,1,2024-10-28,Alias maxime possimus repudiandae id fugiat optio reprehenderit.
331,168,4,2023-10-09,Veniam incidunt ut accusantium veniam delectus.
331,58,4,2023-02-26,Natus fugiat excepturi ad aut.
331,20,3,2022-02-16,Alias officia totam ad quam vero perspiciatis cupiditate animi nesciunt.
331,194,2,2024-03-23,Ducimus nostrum itaque nobis tempora totam.
331,192,1,2023-05-23,Delectus asperiores officiis placeat quidem repellendus nihil odio.
331,54,5,2024-10-06,Qui culpa ullam quos non.
331,31,1,2022-01-19,A excepturi ad assumenda cupiditate.
331,101,2,2023-07-16,Aliquam animi nam sunt magni officiis ipsam eius iste.
331,7,1,2023-05-27,Et nulla eum quasi modi.
331,51,4,2024-04-11,Ratione tempora ut aperiam deserunt culpa optio rerum quibusdam.
331,170,5,2023-08-24,Vero voluptatem cumque voluptate mollitia.
331,128,2,2023-01-30,Ea provident facilis neque consequatur sunt laudantium.
332,2,2,2023-09-29,Sapiente impedit possimus accusantium.
332,148,2,2024-05-27,Suscipit veritatis ipsam possimus ducimus repellendus exercitationem facere dolor.
332,48,1,2023-01-30,Iure dolorum libero temporibus ea ipsam repellat praesentium earum et.
332,37,3,2022-03-08,Itaque sint voluptatibus assumenda temporibus maiores non veritatis corrupti.
332,135,4,2024-06-18,Culpa minima recusandae consequatur recusandae corporis id.
332,139,1,2023-06-29,Provident quidem ducimus ipsa a.
332,178,4,2022-09-24,Sint asperiores maiores incidunt ex quas.
332,176,4,2023-11-13,Molestiae ab dicta porro vitae illo esse iusto.
332,96,3,2024-09-11,Saepe odio corporis nesciunt deleniti commodi cupiditate quis ea nam.
332,141,1,2024-11-17,Dolores fuga placeat assumenda id accusantium nemo assumenda.
332,87,4,2023-07-06,Nam ea accusantium ipsam ut blanditiis a maiores quam id sit.
332,92,1,2022-05-29,Facilis aliquam iusto aut veniam.
333,99,3,2023-11-27,Repudiandae animi dolorem incidunt molestias fuga ipsam fugit praesentium.
333,8,2,2023-06-13,Impedit pariatur eveniet architecto alias repudiandae unde.
333,51,2,2024-02-17,Perspiciatis amet autem nam facere.
333,23,3,2023-07-13,Accusamus aliquid expedita enim labore placeat.
333,6,3,2024-02-10,Dolorem placeat cupiditate aspernatur voluptatibus cupiditate temporibus iusto temporibus ratione labore.
333,86,4,2022-09-15,Perferendis omnis similique ex dolorem nobis eum sint voluptates.
333,88,5,2023-03-02,Ducimus quis expedita fugit perspiciatis nulla quia.
334,15,2,2024-01-09,Animi assumenda eligendi expedita quaerat ipsam.
334,174,4,2023-05-31,Velit ratione sed at tempore.
334,162,2,2024-08-07,Dolores vel voluptatem quisquam sit ratione.
334,6,1,2023-11-09,Qui quo placeat ipsum modi quia tempore quisquam.
334,150,3,2023-09-17,Saepe eum libero at.
334,67,1,2024-05-26,Error omnis reiciendis maxime nostrum hic magni eius nihil.
334,8,3,2024-09-01,Maiores distinctio reprehenderit excepturi id.
334,200,5,2024-06-10,Quasi perferendis ipsam eaque ad nulla nam.
334,147,3,2022-05-17,Delectus fugiat doloribus corporis ipsam nihil.
335,170,1,2024-09-23,Temporibus at vitae tenetur maxime.
335,73,5,2022-04-19,Vitae dolorum perspiciatis tempore non.
335,193,4,2023-08-05,Nisi repellendus asperiores explicabo nemo blanditiis pariatur amet.
335,82,3,2022-06-03,Quam dicta eius vel minus soluta aliquam culpa omnis.
335,150,3,2023-09-10,Eaque expedita voluptas libero ut ab sed eos repudiandae.
335,60,2,2023-05-18,Maxime sunt laborum recusandae sint quaerat consequuntur aperiam quis eligendi.
335,81,5,2023-02-18,Non molestiae ipsum harum eos nesciunt vel.
335,31,2,2024-10-04,Laboriosam molestias dolorum labore recusandae.
336,84,1,2024-12-04,Aspernatur inventore itaque libero modi repellat.
336,97,4,2024-09-25,Reiciendis numquam tempore incidunt sint saepe nulla magnam.
336,121,3,2024-07-25,Iste voluptatibus minima velit ex eius maiores sunt quis vitae doloremque.
336,34,5,2024-10-11,Blanditiis nostrum voluptatum quam.
336,187,2,2022-09-05,Voluptatibus voluptates impedit tempora a eveniet nobis delectus iste optio.
336,135,5,2022-11-18,Voluptates neque dolorum tempore maiores.
336,120,2,2022-03-05,Beatae saepe sapiente minus ratione.
337,158,2,2022-02-09,Nobis in ratione expedita blanditiis suscipit voluptatem illum rem.
337,105,3,2023-03-17,Provident praesentium dolores tempore vitae repellat.
337,171,5,2024-07-29,Omnis excepturi dolorum adipisci et.
337,106,4,2022-01-03,Aut alias provident ipsum unde dolores amet.
338,115,4,2022-05-05,Vero debitis suscipit officiis quibusdam laudantium modi odio cum.
338,63,1,2023-04-06,Itaque soluta in similique reiciendis autem numquam.
338,125,5,2024-11-20,Molestiae accusamus molestias delectus temporibus molestiae.
338,134,4,2022-11-13,Temporibus impedit eum sunt expedita.
339,139,4,2023-10-11,Ex illo doloremque inventore provident eos minima adipisci occaecati mollitia.
339,113,5,2024-01-09,Debitis consequuntur vel totam minima molestiae inventore aliquam unde rerum.
339,105,5,2024-11-10,Earum nihil quaerat minima est modi tempora voluptatibus sapiente voluptatibus ipsum.
339,176,1,2023-07-10,Eveniet aliquid aspernatur dolore perferendis.
339,46,2,2022-03-24,Molestiae sint itaque recusandae quidem cumque quia ullam dignissimos inventore fugit.
339,158,2,2022-11-02,Voluptatem consectetur ipsam sit laboriosam harum incidunt molestiae optio.
339,173,1,2024-06-26,Delectus corporis iure fugiat adipisci doloribus ab voluptatibus.
339,88,1,2022-03-22,Ipsum dolorem eaque voluptas vero ab delectus modi reprehenderit.
339,102,2,2024-06-05,Odit expedita sit quidem veritatis provident laboriosam.
340,191,2,2024-04-15,Tempora cupiditate veritatis consectetur rem saepe libero quae.
340,123,3,2024-10-05,Animi ex excepturi explicabo nesciunt.
340,33,2,2024-11-30,Aperiam commodi iure quia pariatur consectetur.
340,88,5,2024-10-15,Exercitationem unde ipsum tenetur est cum ducimus quis voluptas ex.
340,182,2,2023-03-02,Enim illum nobis ratione placeat voluptatem recusandae tempora.
340,52,3,2022-04-19,Officiis eos aut labore nam sequi architecto ratione in.
340,124,1,2022-10-19,Id officia doloremque hic ratione soluta fugit.
340,195,2,2023-02-23,Error vitae maiores unde.
341,60,1,2023-07-30,Quia inventore quia dignissimos quae numquam architecto.
341,195,5,2022-09-19,Eligendi nobis explicabo iure porro adipisci.
341,51,1,2022-01-26,Tempora dolores nostrum velit nesciunt nihil sapiente vero in.
341,175,3,2024-12-08,Laborum ad nam eum animi.
341,32,4,2022-08-21,Velit aliquid similique doloribus maiores possimus.
341,132,5,2022-10-23,Quam magnam at quis corporis dolore explicabo.
341,54,4,2023-04-01,Numquam eum suscipit quod asperiores molestiae accusantium blanditiis repellendus dignissimos.
341,137,2,2023-08-16,Saepe deserunt illo accusantium odio ipsum cumque.
342,51,2,2023-03-09,Architecto eum fugit non optio facilis possimus neque tempore.
342,166,5,2022-12-04,Vero excepturi exercitationem necessitatibus voluptate ad exercitationem tempore.
342,110,1,2024-01-14,Porro harum natus occaecati ipsam error facilis.
342,134,4,2022-09-19,Tempore nam numquam velit porro consectetur sequi.
342,136,1,2024-12-09,Corporis ut velit tempora quo officia magnam quod.
342,93,3,2024-04-05,Hic et soluta nostrum quae.
342,158,3,2024-10-09,Error tenetur laudantium quae eum.
342,53,5,2024-12-25,Rem aliquam rem consequatur occaecati.
342,68,1,2024-01-04,Sunt iure ad quas molestias error animi reprehenderit facere similique cupiditate.
342,186,2,2023-04-19,Ratione qui eligendi voluptatibus ab.
342,34,3,2024-08-19,Nesciunt voluptatum ipsa enim saepe ratione.
342,135,4,2023-12-23,Dolorum debitis quaerat reprehenderit temporibus facere rerum cum laboriosam et.
342,143,4,2023-08-28,Aperiam ad unde laboriosam totam at reiciendis omnis temporibus eveniet.
342,55,3,2023-04-12,Ab mollitia nisi veritatis quos dignissimos esse vitae.
342,163,3,2023-08-15,Ea magnam facilis architecto dolor quisquam numquam.
342,147,3,2023-10-19,Tempora incidunt impedit delectus dolores reprehenderit.
342,10,2,2024-06-10,Quisquam corrupti quo nulla sunt.
342,57,2,2022-06-02,Magnam voluptatibus aliquam enim similique natus.
342,117,4,2022-07-06,Nulla veritatis amet molestias minus architecto.
342,192,2,2023-02-22,Perspiciatis error facere deleniti repudiandae autem nemo nihil.
342,156,4,2023-12-20,Culpa perferendis deleniti hic natus repellendus dignissimos ipsam corrupti quis.
343,187,1,2024-05-22,Id amet error unde sunt voluptatibus tenetur assumenda similique dolor molestias.
343,53,5,2022-09-11,At beatae magni quis enim eum sint beatae quam quos.
343,130,2,2022-02-16,Quis voluptates earum reiciendis.
343,69,5,2024-07-05,Facilis adipisci laudantium ducimus maxime quo exercitationem repudiandae libero expedita.
343,145,5,2023-02-09,Facere similique itaque dolorem repudiandae quidem.
343,55,4,2024-01-14,Blanditiis ad deserunt libero odit quas.
343,17,4,2022-02-17,Officiis sequi quia quisquam et.
344,182,2,2023-09-07,Voluptate voluptas veritatis quis nemo fugiat quo animi id.
344,164,3,2022-03-03,Ad exercitationem non illo nisi saepe id placeat doloribus.
344,144,3,2022-06-29,Voluptates dolorum porro animi laudantium quia.
344,28,5,2024-07-09,Minima ab ad libero totam earum aliquid in.
344,4,2,2024-10-26,Delectus error sapiente reiciendis illo suscipit quod.
344,74,4,2023-06-25,Eligendi possimus possimus mollitia numquam officiis doloribus.
344,90,1,2024-11-06,Nobis a neque delectus minima suscipit totam saepe.
344,193,2,2024-03-20,Placeat mollitia excepturi earum et sit.
345,68,1,2024-05-09,Nulla beatae nemo in ad dolor.
345,57,4,2023-09-06,Maxime cumque quibusdam incidunt molestiae tenetur molestias.
345,77,4,2024-04-04,Deserunt soluta sapiente deserunt veritatis minus adipisci possimus illum.
345,92,3,2024-05-22,Facilis est in reiciendis maxime qui velit eaque hic.
345,29,2,2022-09-09,Quisquam consectetur id autem ex tempora nemo laboriosam alias.
345,27,1,2024-05-01,Facere error maiores beatae quod ducimus aspernatur.
345,176,3,2022-07-25,Debitis beatae est distinctio fugit architecto impedit fugit aut.
345,195,5,2022-01-01,Totam similique soluta asperiores maiores cumque quibusdam ad.
345,100,5,2023-11-25,Exercitationem quae earum voluptas tenetur cupiditate id voluptas.
345,134,5,2022-07-05,Magni ducimus sed quod sapiente doloremque iste voluptates.
346,49,5,2022-09-05,Dicta soluta perspiciatis odio et.
346,103,5,2023-04-01,Sed explicabo illum incidunt ab voluptatibus sed at.
346,161,4,2024-06-16,Officia consequuntur libero corrupti dolore minima reiciendis iusto.
346,186,3,2022-06-07,Porro porro officiis quas quisquam quia rem.
346,96,2,2022-10-30,Reiciendis doloremque facilis ratione animi neque saepe occaecati.
346,92,5,2022-07-27,Voluptatem nesciunt ea quos.
346,87,2,2023-03-27,Nemo illo ullam facere molestiae architecto illum possimus ea tempora.
347,91,3,2024-08-22,Dolores repellendus occaecati natus.
347,42,5,2024-02-29,Sit vero repellat alias porro cupiditate.
347,35,2,2022-01-15,Unde ex optio excepturi quae esse debitis veritatis ducimus.
347,68,1,2022-05-31,Quibusdam incidunt eveniet consequuntur assumenda quia possimus sapiente praesentium explicabo ipsa.
347,171,1,2022-12-11,Exercitationem magnam voluptas beatae vitae quia voluptatum ut sint.
347,174,3,2023-03-30,Dignissimos esse neque quos possimus eum delectus est blanditiis.
348,131,4,2024-03-03,Quae mollitia reprehenderit in tenetur maiores laborum at.
348,127,1,2024-01-06,Amet ipsam iure vitae aut.
348,185,3,2024-05-14,Eligendi omnis ipsum veritatis qui dolores sequi soluta quod velit error.
